text	cosmetics	cleaning	food
ESM GLITTER HOL DISCO BALL 1X6	1	0	0
LADY M GWP LEVEL TRAVEL SPRAY 10ML	1	0	0
AM KIT TON SOBRE TON LOU.CLARIS 90 120G	1	0	0
CREME P/ PENTEAR QUERATINA 120G	1	0	0
DIARICHESSE 8,13	1	0	0
ISDIN FOT MIN FPS50 50	1	0	0
ALTA MODA E COLORE 3 CAFE ALFAPARF 1X150 GR	1	0	0
COQ SKALA 1KG FORTALECEDOR	1	0	0
1137174 ST DESODOR ROLLON PROTEC	1	0	0
6040306 ST ESMALTE SUNSET STRIP	1	0	0
GEL MASSAGEADORDE ARNICA 200 GRAMAS	1	0	0
Condicionador 500 ml Tutano Vitiss UN	1	0	0
DEO RAIZES AROMATICAS ORION 200 ML	1	0	0
SAB PHEBO ROSAS 90G	1	0	0
EB PLAX KIDS	1	0	0
EUCERIN HYALURON FILLER CONTORNO OLHOS 15ML	1	0	0
Base Dream Matte Mousse Porcelain Ivory 1lig Loreal UN	1	0	0
HIDRATANTE INTENSIVO TERAPIA 500G	1	0	0
FRALDAS TURMA DO BEBE HIPER M 96x1x4	1	0	0
ROUGE DIOR 988 RIALTO TESTER	1	0	0
SHAM MURIEL UMIDILIZ OLEO ARGAN 250 ML	1	0	0
ESC VERTIX TOURMALINE SILVER POINTED 14	1	0	0
EMULSAO NUTRITIVA SENSUAL 475ML	1	0	0
MANTEIGA DE CACAU ROLL-ON C/36	1	0	0
VITA D CREAM SUPREME 50G	1	0	0
TERRA 13 COMP/PDR 4 SEASONS 05	1	0	0
- REF.: (65405322000) - KIT CONTENDO: AGUA DE COLONIA 100ML + GEL PARA BANHO 100ML - CK ONE - CK ONE EAU D	1	0	0
Reparador De Pontas Clinihair 30 Ml Reparacao Absoluta Niely UN	1	0	0
SEDA CD CACHOS 350ML	1	0	0
OLEO ESSENCIAL DE ALECRIM LOTE 17	1	0	0
SH HEAD SHOULDERS MEN 3X1 200ML	1	0	0
GRAN PINK CR CUTICULAS	1	0	0
AMONIA FARMAX 12X100ML (CX12)	1	0	0
SH PANTENE COR RADIANTE 400ML	1	0	0
- REF.: (01450-20) - PROTETOR LABIAL 2.6G - PINK GRAPEFRUIT- BURT S BEES REPLENISHING PINK GRAPEFRUIT LIP BALM	1	0	0
Necessaire Masculino Jbc22626 Biju Jacki Design UN	1	0	0
Spray Surf 120 Ml Sem Sal Acqua Flora UN	1	0	0
AGE DOR HIDRA REP PELE 60G	1	0	0
BANHO DE VERNIZ 250GR	1	0	0
DEO COLONIA TATHYA GLAM - 100ML	1	0	0
EDT PE VODKA PINK VAPO 100 ML	1	0	0
Kit Necessaire 3pc Flor, Pink	1	0	0
SOAPEXSAB LIQ 250ML	1	0	0
Tinta Color Intensy 50 g 6.7 L.Esc.Marr.Choc Amend CX	1	0	0
P.H.BOB ROLAO 8x8 60m F.S. Perfumado	1	0	0
LOREAL BB CR BASE MDPERDAS A CONSOLIDA	1	0	0
MASCARA HIDRATANTE PRUNUS 500ml	1	0	0
Tinta Imedia Excellence 3 Castanho Escuro Loreal UN	1	0	0
CAPITAL SOLEIL VICHY FPS50 50G	1	0	0
ESTOJO SUCESSOS ANF C/ FREE MAES 2014	1	0	0
DEO COLONIA AMORE MORANGO	1	0	0
CR P/ TRAT SEDA ENERGIA VITA FORCE 1X1KG R941958	1	0	0
J J BABY SAB GLICE 80G	1	0	0
SE BLONDE CORRECTOR 150ML	1	0	0
1149164 ST BASE LIQ BEGE CLARO	1	0	0
Brilho Labial Adriane Pink 3,8ml - min. 3	1	0	0
CARE LINE SATIN OIL TREATMENT COARSE KEUNE 95ML	1	0	0
PAPEL INTER(19.5X20.5) 800FL CREME	1	0	0
SAB EPIDAC 60M LQ	1	0	0
TRESEM SH HID PROF 400	1	0	0
OLEO PARA MASSAGEM 120ML	1	0	0
T.NUT.70 MEL	1	0	0
NLY C&T MKIT 3.0 CASTANHO ESCURO	1	0	0
FITOQUANTIC FLOWERNIGRA-50 ML	1	0	0
SAB LIFEBUOY MAOS TOTAL 225ML	1	0	0
1875779 ST KIT AQUARELA	1	0	0
OIKOS HESTIA RED COND 300ML	1	0	0
Escova Ref. 278 Kids Prada UN	1	0	0
KIT ALTAMODA 5 CASTANHO CLARO	1	0	0
SH PALM 350ML ANTICASPA ANTIQUEDA FOR MEN(E)	1	0	0
PROV. BATOM 37	1	0	0
PAPEL TOALHA INTERF. 2 DOBRAS 100% VIRGEM 23 X 20,5CM C/2000FL	1	0	0
CEL.TREAT.FOUND.POWDER CAMEO 14,2 G	1	0	0
ESMALTE PRETA GIL NOITE PRETA 9 ML	1	0	0
MUNDIAL KIT MANICURE	1	0	0
ASEPXIA ENXOFRE 100G	1	0	0
PV LAPIS P/OLHOS C/ESFUMADOR PRETO	1	0	0
LAPIS DELINEADOR DUO OCEANE FEMME./OCEAN BLUE - LAPIS DELINEADOR DUO OCEANE FEMME	1	0	0
Mascara 1 Kg Neutro Bio Extratus UN	1	0	0
SOMBRA VELUXE SKETCH	1	0	0
TERRE D HERMES EDT 50ML	1	0	0
9548939 ST BASTAO SECATIVO	1	0	0
PROVADOR MASCARA DE LAMA - 120GR - Lote: 4732	1	0	0
Corega Tabs 4x6	1	0	0
CR NOVEX 1KG OLEO DE ABACATE UN0001UN	1	0	0
ST ACQUA KIDS NAT ERVA E HORTELA 80G	1	0	0
CR INDAFARMA ESF P/ PES SILICONE 240 GR	1	0	0
TALCO YORK 200GR BABY	1	0	0
EPISOL WHITEGEL FPS 45 60G	1	0	0
KIT JULIANA PAES GLAM 60ML GLOSS	1	0	0
V248 KIT PARA MAQUIAGEM/CR/	1	0	0
KIT DEO ONIRIC F (DEO/BL) 100 ML / 90 G	1	0	0
Shampoo Elseve 750 Ml Reparacao Total 5 Loreal UN	1	0	0
ESPUMA DE BANHO VINHOTERAPIA 120ML	1	0	0
Kit Colonia 30 MlHidratante 150 Ml Jet Masculino Ciclo UN	1	0	0
LOCAO HIDRATANTE FIORUCCI:500ml:Vanila	1	0	0
EPISOL SEC FPS 30 100GR	1	0	0
SABONETE GEL PMIST	1	0	0
ESCOVA SENSITIVE HIT 25MM/CR/	1	0	0
HASTES JOHNSONS COTONETES CAIXA C/300	1	0	0
PHOTOAGE MINERAL FLUIDO FPS 50 - 50ML -L.201608038A	1	0	0
SABONETE NIVEA COCO & OLEO DE AMENDOAS 12X90G R82473	1	0	0
Esmalte Full Color Glitter Clareza Blister 9ml	1	0	0
FLORATTA/BLUE DESOD SPRAY 100ml VS2 PK	1	0	0
LOCAO HIDRATANTE 200 GR- PROVADOR ONIX LOTE: 1674	1	0	0
ANTI SEPTICO COLGATE PLAX FRES LV500 PG350	1	0	0
ROC MINE ACT FPS60 50G	1	0	0
ESM DOTE SB STYLE 015 DELICADA 6X1 08 ML	1	0	0
ESMALTE DOTE 211 LEBLON	1	0	0
SABONETE PALMOLIVE LEITE E PETALAS DE ROSAS 90G	1	0	0
7896152821296 - GUARD DFESTA 22X22 VERMELHO 05X50	1	0	0
RETIN OX WRINKLE ROC FILLER 30ML	1	0	0
MAYB BB LIPS PEAC BL	1	0	0
100SA(100.72) HIGH LIFT LSA BL 60 ML	1	0	0
CL BOZANO BISNAG 150	1	0	0
KIT ALTAMODA 1 PRETO+ARGAN	1	0	0
721324 - TESTER - CREME PARA MAOS-LATA-20ML	1	0	0
APLICADOR ARTICULADO RICCA	1	0	0
DESOD AD AER CORP MC A3 PRO INVIS 150 ML	1	0	0
FROST LIPSTICK CHINTZ	1	0	0
NIASI CONCEPT LOC REV COND 30V 1000ML NV	1	0	0
GEL PARA BARBEAR - CLINIQUE FO	1	0	0
LENCO PAMPERS C56	1	0	0
2636557 ST BOLSINHA COM 2 BRILHO	1	0	0
Desod. P/ Corpo Arnica	1	0	0
TIARA SARA	1	0	0
ESPUMA PRE BARB PRESTO SENS 150 GRX12IT	1	0	0
NIVEA LIP CARE FPS15	1	0	0
PROV. BATOM METAL VULT 11 - GLAM METAL	1	0	0
SOMBRA ILUM. GLITTER N. 36 - ACQUA	1	0	0
BATOM FPS15 PRINCIER TANGERINE 3G	1	0	0
SHAMPOO COMFORT FAS ALCR PETQ/TPA 42ML ETQ TRANSP	1	0	0
5373069 ST GEL REDUTOR DE CELULI	1	0	0
DELINEADOR -SMASH BOX LIMITLES	1	0	0
Acess Cabelo faixa onca YL2120927 18:U:8056	1	0	0
COLOR ESM VER IVET 6X8	1	0	0
LOCAO HIDRATANTE CORPORAL 200ML - ANDIROBA - Lote: 4697	1	0	0
SOMBRA PALHETA GOLDENROD	1	0	0
KIT UNHA QUADRADAS MEDIAS 1268 FINGRS 1X1 UN FINGRS 1X1 UN	1	0	0
BATOM LIQUID DIAMONS FUCHSIA JEWEL 05	1	0	0
Esmalte 3d 8 ml Psy Top Beauty UN	1	0	0
Gel Pos Depilacao 700g Calendula Indafarma UN	1	0	0
GOICOECHEA CR P/PERNAS PELE SENSIVE 400G	1	0	0
PERFUMANIA JULIET FEM 100ML	1	0	0
BL FREELIGHTS OXIDANTE 9% 1L	1	0	0
CR TRAT SEDA FORCA ANTIQUEBRA 400G	1	0	0
NATURAVENE PROT.LABIAL FPS20 MORANGO	1	0	0
J S BABY SPRAY GOT DE BRILHO 24X200ML BR	1	0	0
SOL BUC LISTER FRESH BURST 250ML	1	0	0
Mascara De Tratamento Nutritiva 300g Amarula Fabulous Amend UN	1	0	0
RABICO TAG 6X12	1	0	0
671 - LOURO ESCURO MARROM CINZA DICOLORE	1	0	0
DESC LIGHTNER 300G POWDER FREE	1	0	0
Desod. P/ Corpo Oleo	1	0	0
291649-CR. MILAGREIRO	1	0	0
DAILUS BATOM LIQUIDO PRO 32 SAIA DE TULE/CR/	1	0	0
CR.FAC NEUTROG O.FREE F15	1	0	0
L^ GENIFIQUE CREME 5ML AMOSTRA	1	0	0
BLUSH-ROSE THE TEST	1	0	0
SH ANTIRRESIDUO LIFELISS 1 LT	1	0	0
CETAPHIL RESTO SAB LIQUID 295ML	1	0	0
Esmalte 8 ml 37 Concret Jungle Top Beauty UN	1	0	0
5305616 ST SABONETE LORENCE CAMP	1	0	0
PERFUME DEEP RED EDP 90MLxxxWEBxxx	1	0	0
SH DOVE PROTECAO TERMICA 200ML	1	0	0
Tinta Imedia Excellence 6.7 Chocolate Puro Loreal UN	1	0	0
WHEY - LEAVE IN 240ML	1	0	0
CUBA DOURADO MASC 35ML	1	0	0
TONICO GELEIA &MEL 125ML	1	0	0
SHINE COLOURS - SOMBRA EM PO COM GLITTER CARBON GLITTER	1	0	0
KIT 1 JEANS9046 GALICIA/ASTURIAS JEANS DOURADO UN	1	0	0
NEUTROGENA SUN FRESH FPS 30 CORPO 200ML	1	0	0
BLONDE GLAM CONDICIONADOR 250ML RENO	1	0	0
DES.REXONA ROLL MEN V8 MASC.50ML 8258 UN0001UN	1	0	0
ESCOVA VERTIX PINK ZEBRA CERAMIC 43	1	0	0
HIDRA SILIC BALSAMO RESTAURADOR DE SILICIO 500 ML	1	0	0
SAPATILHA DESCARTÁVEL MP	1	0	0
ESC DTL ORAL B 3D WHITE BRILLIANT35	1	0	0
GIFT SOLEIL - PROTETOR	1	0	0
LRP ANTHELIOS AE FPS 50 50G	1	0	0
Sombra Color Tatto 4g 35 Tough As Taupe Loreal UN	1	0	0
KIT DEPIL APAR DEPILAT ROLLON 220V + REFIL CERA + LENCO 20UN	1	0	0
TRATAMENTO CAPILAR RECONSTRUCAO SKAFE 10ML	1	0	0
QUERAVIT SELADOR DE PONTAS 60 ML	1	0	0
PINCEL BELLIZ UNIQUE KABUKI GRANDE	1	0	0
- REF.: (20-50057-SN) - TESTER MASCARA PARA CILIOS 10ML - SAPPHIRE NIGHTS - TEEEZ DESERT METALS MASCARA (VOLUME)	1	0	0
TESTER ROUGE COCO MAGNOLIA 117 X 3,5G - 71117	1	0	0
NAILACTAN CREAM 15ML BISNAGA - 9090568	1	0	0
ESC CAB M BONI RAQUET PANDORA7955TW	1	0	0
Mascara Capilar Discipline Liss 300 g Discipline Liss 300g Amend CX	1	0	0
8001 - COND BUTTER SYSTEM 300ML	1	0	0
CEL.TREAT.L.POWDER TRANSLUC.1 56 G / 10 G	1	0	0
APLICADOR MAQUIAGEM SANTA CLARA COM 3 UNIDADES R 213	1	0	0
DES. PHEBO FRESCOR DA MANHA 90 ML . .	1	0	0
CT NIELY GOLD 1K NUTRICAO ABSOLUTA	1	0	0
SH INF T MONICA 200ML UN/0001	1	0	0
VEET FRASQUEIRA+CR FACIAL+CERA FRIA	1	0	0
QUARTETO DE SOMBRA LUZES DIAMANTE	1	0	0
LA LAQUE 13 ENAMEL 143 TEST NA	1	0	0
SH DOVE HIDRATACAO INTENSA 200ML	1	0	0
FERRARI RED KIT ENERGIA 125ML	1	0	0
ROLAO HIGIENICO FLORAX 300 C/8 PREMIUM	1	0	0
PAPEL HIGIENICO MILI BIANCO PERFUMADO 12X60M	1	0	0
TST SOMBRA DENS. LAST CALL2H13 UN - C/4 CORES	1	0	0
PINTA LOCA VERMELHO - 1X150ML	1	0	0
TEST AQUA ROUGE LIPST 5 ML 14	1	0	0
DAM SEXY HOT GEL EXCITANTE FEM 15G	1	0	0
MOUSSE COND ASPA EMY CAUTERIZANTE 170 ML	1	0	0
RV ESMALTE CREME SCENTED GUM DROP	1	0	0
TRESEMME CR PENT SEL CAPIL QUIM 12X300ML	1	0	0
LP INOA 6,34 60G	1	0	0
BASE HIDRATANTE HD OIL FREE TRACTA:Claro	1	0	0
LOCAO HID MONANGE DESEJO DE AMAR 200M UN/0001	1	0	0
COND JOHNSON 200ML BABY CH PROLON(E)	1	0	0
Hene Rena 180 g GelJaborandi Embelleze UN	1	0	0
ESM RISQUE BASE 2X1	1	0	0
CAIXA DESEJOS EM TONS DE CINZA (CAIP)	1	0	0
CREME MASSAGEM TERMO LIPO SKIN TRAT 950G	1	0	0
- REF.: (6A164) - AMOSTRA AGUA DE COLONIA 1ML - MOSCHINO LIGHT - CHEAP AND CHIC MOSCHINO LIGHT CLOUDS EAU D	1	0	0
- REF.: (82419414) - AGUA DE COLONIA 30ML - L.12.12 BLANC - LACOSTE EAU DE LACOSTE EAU DE TOILETTE L.12.12 BLAN	1	0	0
4230400 ST KIT SHAMP CONDICI Q	1	0	0
3001 - SH MANDIOCA ALOE VERA 300ML	1	0	0
KIT DE VIAGEM CX.120 REF:HV84801	1	0	0
NEEDS PR LAB MENT 3,6G	1	0	0
HB84161PB- MINI PALETA DE CORRETIVO COLORIDO PLAYBOY X24 * 18 SET	1	0	0
TRATAMENTO PHOTODEFENSE 100G	1	0	0
CATWALK SS WET LOOK GEL 200 ML	1	0	0
CICLO KIT LOÇAO HIDR. DOLCE 240ML+DEO COL. 60ML	1	0	0
AGUA DE COLONIA - FRAG. CLASSICA - 750 ML	1	0	0
Fleury LouEsc 6.0 Col Especial	1	0	0
TINT AMEND MAGNIFIC CR 9 L M CLAR 50 GR	1	0	0
COL CR BC PERM IND 6.0 LOURO ESCURO	1	0	0
TERMOMETRO DIG CARANQUEJO ROSA BANHO	1	0	0
WELLASTRATE SUA ALISANTE 126 3G	1	0	0
COL DOVE BABY HIDRAT ENRIQ 100ML	1	0	0
CREME DENTAL PREVENT ANTI PLACA 90G	1	0	0
EDP OBSESSION VAPO 50 ML	1	0	0
KERATON HARD COLOR PSY/YELLOW KERT 1X100 GR	1	0	0
KIT POWER DOSE (MASCARA+AMPOLA	1	0	0
KIT TERRAP LAVANDA CART	1	0	0
FOFA - GEL CORPORAL COM GLITTE	1	0	0
ESCOVA DENTAL TORCEDOR KIDS GREMIO C/ PROTETOR DE CERDAS	1	0	0
GUARD.F.TRIPLA 24x24 LOVE 01x20 UN	1	0	0
COLOR MANIA LIQUID GLOSS:7ML:Pure Diamonds	1	0	0
HAIR S KARINA FIX NORMAL PACK C/03 250ML	1	0	0
PROFUSE NUTREL CREME SUAVIZANTE 60G	1	0	0
TOALHA DE PAPEL SORELLA 12x2 C/60 TOALHAS P/ROLO	1	0	0
SOURCIL PRECISION BLOND CLAIR TEST	1	0	0
DES.REXONA AER.MEN SUPERHERO 90GR UN0001UN	1	0	0
ESC D TEK MAC	1	0	0
FANTASY B.S.THE NAUGHTY REMIX SPRAY 30ML	1	0	0
LOCAO HIDRATANTE PARA O CORPO - VANILLA - 150 ML	1	0	0
TINT NUTRISSE INT 3.0 C.ESCURO	1	0	0
PROV. BATOM 66	1	0	0
PURE MAKE UP CPW 13G NU DOURADO	1	0	0
ELSEVE CT ARGI NUT	1	0	0
Hidratante Corporal 400 Ml Erva Doce Gota Dourada UN	1	0	0
ESCOVA CERVICAL GINECOL C/100 (ESTERIL)	1	0	0
Fixador De Sombras Hd	1	0	0
VIOLETA	1	0	0
SOMBRA UNO MIA MAKE MATTE COR 8Lote: 2	1	0	0
NTG SUNFRESH F50 200	1	0	0
4.3 CASTANHO MEDIO DOURADO MINI KIT CT	1	0	0
SAB LAVANDA 480ML + LOC DESOD HIDRAT LAVANDA 500ML	1	0	0
99435 - I-COLOR TINTURA 6R RICH SCARLET RED 60 ML	1	0	0
6168 ESC UNHA 24x1	1	0	0
TONALIZANTE HIDRATANTE FUCSIA	1	0	0
EST.JPG LE MALE (EDT/S.GEL) 75 ML / 75 ML	1	0	0
MINIATURA GOLDEN DYNASTIE EDP 7,5 ML - 24095MB	1	0	0
Chupeta NUK Design Adore Trend Girl S2 | Lotes: 5152| GTIN: 7896098807095 | FCI: AB2D1DC0-CB1A-4DCE-9E90-CC6E421AAF1A	1	0	0
ISDIN ULTRA FPS65 50G	1	0	0
BIOLAGE FORTETHERAPIE SHAMPOO 300ML	1	0	0
MASCARA ABSOLUTA 1.200G	1	0	0
Tinta Nutrisse Colorissimos 2260 Amora Loreal UN	1	0	0
CR DERMYTRAT AMOL DE CUTICULAS 120 G	1	0	0
LOCAO HIDRATANTE P/ MAOS 60GR - PIMENTA ROSA 000001	1	0	0
AD ESPONJA PO COMP	1	0	0
EUCERIN DERMOPURIFYER GEL LIMPEZA 200ML	1	0	0
LP HOMME COVER 56 (1=3)	1	0	0
Ampola Power b 15 Ml Semi Di Lino Bioderm UN	1	0	0
TINT NUTRISSE 70 LOU NAT(E)	1	0	0
REFIL CERA DEPI ROLL AZUL	1	0	0
GLOSS BEM ME QUER 6,3G	1	0	0
NOIR COUTURE MINE WITHBOX	1	0	0
CR.P/PENT.NEOKIDS MELANC.CAB.VOLUM.300ML	1	0	0
LA NUIT EDT 100ML	1	0	0
ESMALTE 7,5ML C. P. ABRACO -CAMISA 10	1	0	0
ESMALTE 7,5ML TRAT.503-ENDURECEDOR	1	0	0
Escova Belliz Ref. 786 Prada UN	1	0	0
Alicate para cortar Tip	1	0	0
BED HEAD U A RESURRECTION SH 2 2 L	1	0	0
BEIJA BEM MORANGO E CANELA 15 ml (0,0056 cx = 2,00 FR) (1)	1	0	0
SHP PALM NATURALS REP COMPLET 350ML	1	0	0
TESTER ROUGE ALLURE PASSION 104 / 3,5G - 60104	1	0	0
1522396 ST SOMBRA BACK TO BLACK	1	0	0
HAIR SOLUTIONS POMADA DEF.CACHOS,EF.TEIA	1	0	0
CREME NIVEA HID SOFT POTE 98G	1	0	0
NOVEX CR TRAT REPOSITOR DE MASSA 400G	1	0	0
Mascara de CaviarRubi Marahani - Cabelos Coloridos e Tonalizados 250 g	1	0	0
ESC BELLIZ CB MAD RICCA SALON 36 R1398	1	0	0
SOL BUC CLOSE-UP FRESH PROTECTION LV500ML PG350ML	1	0	0
LEAVE IN MUTAMBA PLUS 220 G	1	0	0
KIT ESMALTE METALIZADO MONSTER HIGH 3UND	1	0	0
SECATRIZ SABONETE LIQUIDO ** -L.201407049	1	0	0
6.34 - COLORDESIGN LOURO ESCURO OURO COBRE	1	0	0
KISS ME ICE GEL DO BEIJO KALYA 15 ML	1	0	0
KIT ALCHEMIA BOAS ENERGIASSABONETE LIQUIDO	1	0	0
SH MONANG RECON350M	1	0	0
- REF.: (65405347000) - KIT CONTENDO: AGUA DE COLONIA 50ML + GEL PARA BANHO 100ML - CK INTENSE - CALVIN KLEI	1	0	0
PROV.SOMBRA DUDA NEW MASSAI S1119/CR/	1	0	0
ADIDAS CONTROL AERO AT FEM 150ML	1	0	0
SH PIELUS DI 120ML	1	0	0
PROT NIVEA SENS.PUR FPS60 125M	1	0	0
AR MAQUIAGEM - MATTE INTENSO - BATOM CORAL MATTE	1	0	0
ESMALTE LAPOGEE SAFIRA	1	0	0
CLEAR SCALP SHAMPOO 250ML	1	0	0
NIVEA OL ANT EST 200ML	1	0	0
CONDICIONADOR #FICA A DICA KEE	1	0	0
LEITE HID.MONANGE SONHO VERAO 200ML UN0001UN	1	0	0
SHAMPOO SEDA PRETOS LUMINOSOS 350ML	1	0	0
TRESEMME SH OIL RADIANTE 12X400ML	1	0	0
DESOD BI-O AEROSOL PROTECTION 5 MASC1X150ML RH0939900	1	0	0
SOAPEX SABONETE 80G	1	0	0
MUST EDT 100ML TESTER	1	0	0
ESMALTE GRANDO PINK INDRID 10ML . .	1	0	0
LOCAO HIDRATANTE 200 GR- ONIX LOTE: 1664	1	0	0
Tinta Profissional Color 60 g 8,1 L.Cl.Acinzentado Yama UN	1	0	0
BATOM DESERT GLOW TEEEZ:3.5g:PINK SAPPHIRE	1	0	0
CONDICIONADOR VULT NUTRI EXTEND/CR/	1	0	0
CLOSE UP C D WHITE NOW 72X90G	1	0	0
RG JEAN MARIE FARINA FRAGRANCIA 100ML	1	0	0
Shampoo Anticaspa 400 ml Control Queda Men Clear UN	1	0	0
RGE BRILLANT 060 PREMIERE TEST	1	0	0
ESMALTE JULIANA PAES PODEROSA 9ML	1	0	0
LAPIS DELINEADOR P OLHOS PRETO COR PRETO (4,00 UN) (1)	1	0	0
TST EDT V.PARIS MISS LALOA2H13 100 ML	1	0	0
Gel Cola Vertical 180 g Azul Muriel UN	1	0	0
SOLAR PR FPS30 120ML	1	0	0
Colonia 500 Ml Lavanda Classic Kanitz UN	1	0	0
ESC.CB M.BONI TER PRF 7819T	1	0	0
POS BARBA BARBASOL BALSAMO PACIFIC 100ML	1	0	0
SABONETE CORACOES LILAS - FELICIDADE LAVANDA 2X80g Padrao	1	0	0
CR P/TRAT TRESEMME RECONST PONTAS DUPLAS 1X400G R546015	1	0	0
Oral B Gold Sugar Shield 3x70grx12IT	1	0	0
SABONETE LIQUIDO HORA DE NINAR CABECA AOS PES 200ML | Lotes: 1509009| GTIN: 7896033270021	1	0	0
MATERSKIN LOC CORP F30	1	0	0
1302-SUN DERM PROTETOR SOLAR FPS30 BIO INOVE 120ML	1	0	0
VCY CREME DERMO ANTI EFIC REFOR 30G	1	0	0
0016918 ST MASC LISS EXTREME	1	0	0
CETAPHIL DERMA CONTROL ESP LIMP 236ML	1	0	0
CR SEDA 400GR S.O.S CRESC.FORTIFIC.TRAT UN0001UN	1	0	0
BROW SCULPTING DUO-BRUNETTE 1.70 G	1	0	0
CR NUTRITIVO C/ MANT DE KARITE	1	0	0
PALETA DE SOMBRAS 8 CORES IMPALA 10,4g Verde	1	0	0
DES BI-O AERO FEM DRY FRESH 150ML	1	0	0
SABONETE BARRA TRAD. AROEIRA 90G (AGUA RABELO )	1	0	0
DS RED APPLE 175ML AERO DONNA	1	0	0
ESM COL VEC FAMOSA BL AMOOO	1	0	0
SO LAQUE- NOIR DE CHINE	1	0	0
SH DOVE MEN LIMPEZA REFRESCANTE 200ML	1	0	0
KY GEL LUBRIF. INTIMO 50G	1	0	0
ESC DENTALCLEAN ADL NOVA IDEAL 30 MC CX36	1	0	0
PEPNEW - MASCARA PLASTICA DE PEPINO 30 G	1	0	0
COLONIA GIOVANNA BABY ROSA 100ML	1	0	0
LINER FEUTRE-NOIR VIOLINE	1	0	0
EAU 4 YOU EDP WOMEN 100ML SPRAY REF180841B	1	0	0
MIRACLE AIR DE TEINT 04 T	1	0	0
6101232 ST ESMALTE PRATA INTE 29	1	0	0
CR. P/PERN GOICOECH SENS 400M	1	0	0
ID ORTHOKIT CILINDRICO	1	0	0
LUX SAB FRESCOR IRRESISTIVEL 108X90G	1	0	0
DESGARN BI-O PROT 5MAS 50M	1	0	0
Esmalte Cremoso 7,5 ml Matine Impala UN	1	0	0
HIPODERME 45G POMADA	1	0	0
Po Compacto Maybelline Efeito Bronzeado N021 Golden Sun Loreal UN	1	0	0
DS BIO GARNIER 050ML ROL MASC COOL	1	0	0
SH DOVE 200ML RECONST COMPLETA(E)	1	0	0
Esmalte Full Color Perolado Viva Blister 9ml	1	0	0
DES NIVEA AERO MAS BLCK WHYT 150ML	1	0	0
BATOM SATIN REBEL	1	0	0
FB FLUIDO MASSAGEM TERMO LIPO LIQUIDO 500ML	1	0	0
GEL VIDDA FIX AZUL 500 GR	1	0	0
SH PALM NAT 350ML MACIEZ PROLONG(E)	1	0	0
COND MANDIOCA E QUIABO 480g (0,625 CX = 15,00 FR) (1)	1	0	0
Brilho Efeito 3d Ref. 1 Rosa Elke UN	1	0	0
OLEO MEU CORPO AMEIXA C/ VIT E 120ML	1	0	0
MAY RED PEPP 7ML C/3	1	0	0
ESCOVA DE ALOE VERA 500ML LOTE 11	1	0	0
Condicionador Clinihair 480 Ml Controle De Queda Niely UN	1	0	0
EOC CUBE 9.3 60ML	1	0	0
55 + CREME NOITE TECHNOLOGIE 30G	1	0	0
SHAMPOO FRUCTIS HYDRA CACHOS 200ML	1	0	0
Esmalte Risque Cremoso 8 ml Amarelo Real Niasi UN	1	0	0
DS DOVE 169ML AERO ANTITRANSP ORIGINAL(E)	1	0	0
ESM CL RISQUE REBU CREM C/6	1	0	0
CC OIL SERIE PREMIUM RACCO - 50ML	1	0	0
MAMADEIRA AIRFLEX PP 260ML BRANCA / SCF683/17	1	0	0
SOMBRA PIGMENTO VULT 03	1	0	0
Cera Depilatoria 600 g Morango Depil Safe UN	1	0	0
CT PLUS 60ML 55/07 COLOR CREAM LAEP	1	0	0
ELASTIC OFRA 1096	1	0	0
Julius Green Masculino L08900316 Q3	1	0	0
SH DREAM WASH 300ML	1	0	0
YENZAH - SAVE - QUERATINA 120ML	1	0	0
ESMALTE COLORAMA COLECAO PIMENTINHA:37g:PROVO	1	0	0
CREME TUBO NIVEA:60ml	1	0	0
EDT LAC L.12.12 JAUNE-OPTIMIST 50 ML	1	0	0
Sensodyne True White 100g	1	0	0
AGUA DE COCO SAIS DE BANHO 300 G	1	0	0
NIASI CONCEPT COL CR 60G 9.3	1	0	0
SOLUC B COLGATE PLAX 250ML. ORIG CLASSIC	1	0	0
EDT VERS.B.CRYSTAL ROLLERBALL 10 ML	1	0	0
SEDA SHCD CERAMIDAS	1	0	0
SH PALM 350ML ANTICASPA CLASSICO(E)	1	0	0
NTG SUN FRESH FPS60 FACIAL 6X50ML	1	0	0
VASELINA SPRAY 200 ML	1	0	0
ESMALTE T. BEAUTY SENSITIVE 57 RED WINE	1	0	0
KIT HEXAGONO PITANGA(LOC.85ML/SAB.85ML/SAB.85G)AMAZONIA NATURAL	1	0	0
ORG 04P BUCHA OVAL P	1	0	0
THERACNE LOCAO ADSTRINGENTE 120 ML	1	0	0
NIVEA SAB HD LAVAN 90G	1	0	0
TOALHA PAPEL FP 120x220cm r747 MONSTER H ASSOMBRADA 06x01 UN	1	0	0
AMOSTRA SACHET OLEO DE ARGAN 3ML	1	0	0
GOLD BLACK SHAMPOO DEFINITIVE	1	0	0
NOVEX CR TRAT BLINDAGEM SALON 200G	1	0	0
CON PALM 350ML NAT.PERFECT LONGO UN0001UN	1	0	0
SHAMPOO SEDA ESCOVA POS ALISAMENTO 350ML	1	0	0
ALCOOL GEL REF 70 USELIMP 12X704G	1	0	0
OLEO BALSAMICO MEDITERRANEO 250 ML - OFURO PREMIUM MEDITERRANEO	1	0	0
